asOfDate,price,currencyCode,__typename
2016-05-25,100.0,GBP,FundPrice
2016-05-26,100.3932,GBP,FundPrice
2016-05-27,100.731,GBP,FundPrice
2016-05-28,100.731,GBP,FundPrice
2016-05-29,100.731,GBP,FundPrice
2016-05-30,100.731,GBP,FundPrice
2016-05-31,100.8438,GBP,FundPrice
2016-06-01,101.3402,GBP,FundPrice
2016-06-02,101.2857,GBP,FundPrice
2016-06-03,101.1803,GBP,FundPrice
2016-06-04,101.1803,GBP,FundPrice
2016-06-05,101.1803,GBP,FundPrice
2016-06-06,101.7223,GBP,FundPrice
2016-06-07,101.7185,GBP,FundPrice
2016-06-08,101.9839,GBP,FundPrice
2016-06-09,101.8864,GBP,FundPrice
2016-06-10,101.6578,GBP,FundPrice
2016-06-11,101.6578,GBP,FundPrice
2016-06-12,101.6578,GBP,FundPrice
2016-06-13,101.0328,GBP,FundPrice
2016-06-14,101.0801,GBP,FundPrice
2016-06-15,100.8359,GBP,FundPrice
2016-06-16,101.3115,GBP,FundPrice
2016-06-17,100.5891,GBP,FundPrice
2016-06-18,100.5891,GBP,FundPrice
2016-06-19,100.5891,GBP,FundPrice
2016-06-20,99.9636,GBP,FundPrice
2016-06-21,100.2636,GBP,FundPrice
2016-06-22,100.2608,GBP,FundPrice
2016-06-23,100.7353,GBP,FundPrice
2016-06-24,102.5689,GBP,FundPrice
2016-06-25,102.5689,GBP,FundPrice
2016-06-26,102.5689,GBP,FundPrice
2016-06-27,103.5418,GBP,FundPrice
2016-06-28,103.9312,GBP,FundPrice
2016-06-29,104.5958,GBP,FundPrice
2016-06-30,106.3361,GBP,FundPrice
2016-07-01,107.2781,GBP,FundPrice
2016-07-02,107.2781,GBP,FundPrice
2016-07-03,107.2781,GBP,FundPrice
2016-07-04,107.1204,GBP,FundPrice
2016-07-05,107.8748,GBP,FundPrice
2016-07-06,108.5933,GBP,FundPrice
2016-07-07,108.4548,GBP,FundPrice
2016-07-08,109.1484,GBP,FundPrice
2016-07-09,109.1484,GBP,FundPrice
2016-07-10,109.1484,GBP,FundPrice
2016-07-11,109.5576,GBP,FundPrice
2016-07-12,109.0653,GBP,FundPrice
2016-07-13,109.0897,GBP,FundPrice
2016-07-14,108.8471,GBP,FundPrice
2016-07-15,109.0627,GBP,FundPrice
2016-07-16,109.0627,GBP,FundPrice
